url,title,description,published_at,sentiment,sentiment_score,prob_pos,prob_neg,prob_neu,source,tickers,fetched_at
https://finviz.com/news/303829/qualcomms-qcom-hurt-by-memory-says-jim-cramer,"Qualcomm's (QCOM) Hurt By Memory, Says Jim Cramer","Jim Cramer commented on Qualcomm (QCOM) following its earnings report, stating that the company is ""hurt by memory."" This comes as Cantor Fitzgerald suggested Qualcomm might issue weaker-than-expected guidance due to concerns about Apple's products and challenges in the Chinese smartphone market. Despite acknowledging QCOM's investment potential, the article highlights a focus on AI stocks for higher returns and limited downside risk.",2026-02-08T18:43:42,somewhat-bearish,-0.207133,,,,Finviz,,2026-02-10T17:02:55.450612
https://ca.finance.yahoo.com/news/qualcomm-qcom-hurt-memory-says-182935774.html,"Qualcomm’s (QCOM) Hurt By Memory, Says Jim Cramer","Jim Cramer commented on Qualcomm's recent earnings report, suggesting that the company is being hurt by a lack of memory, comparing it to Sony. Qualcomm's shares have fallen significantly, and analysts anticipate weaker-than-expected guidance due to concerns about Apple's products and challenges in the Chinese smartphone market. Cramer noted that Apple, despite some complaints, is performing well due to its memory capabilities.",2026-02-08T18:35:08,somewhat-bearish,-0.185778,,,,Yahoo! Finance Canada,,2026-02-10T17:02:55.450612
https://www.insidermonkey.com/blog/apple-aapl-should-be-up-again-says-jim-cramer-1691498/,"Apple (AAPL) Should Be Up Again, Says Jim Cramer","Jim Cramer continues to recommend holding Apple (AAPL) shares, believing the company should see further gains. Major investment banks, Goldman Sachs and Bernstein, have reiterated ""Buy"" and ""Outperform"" ratings, respectively, citing strong App Store performance, record iPhone revenue, and effective navigation of the memory industry. Cramer highlights Apple's potential for a lower-cost phone and increasing market share in China as factors for its continued upward trajectory.",2026-02-08T18:31:48,bullish,0.372978,,,,Insider Monkey,,2026-02-10T17:02:55.450612
https://ts2.tech/en/alibaba-stock-ends-skid-after-friday-jump-as-qwen-giveaway-hits-glitches-and-earnings-near/,Alibaba stock ends skid after Friday jump as Qwen giveaway hits glitches and earnings near,"Alibaba's U.S.-listed shares climbed roughly 3% on Friday, recovering after a volatile period, partly due to investor re-entry into tech stocks. The company's AI ambitions gained attention as its Qwen app experienced a surge in users following a 3 billion yuan Lunar New Year giveaway, briefly knocking the app offline and facing restrictions on WeChat for sharing campaign links. Despite these glitches and privacy concerns, Qwen rapidly rose in the App Store, and Alibaba is now looking ahead to its quarterly earnings release on February 19th, with investors particularly interested in the sustained momentum of the Qwen rollout and spending patterns.",2026-02-08T16:59:15,somewhat-bullish,0.213707,,,,TechStock²,,2026-02-10T17:02:55.450612
https://mlq.ai/news/apple-prepares-to-enable-third-party-ai-voice-assistants-in-carplay/,Apple Prepares to Enable Third-Party AI Voice Assistants in CarPlay,"Apple is expected to integrate third-party AI voice assistants like ChatGPT, Claude, and Gemini into CarPlay within the coming months. This move will allow users to access these advanced chatbots through dedicated apps, expanding CarPlay's functionality beyond current categories. While enhancing user options for conversational AI, Siri will maintain its primary role as the default voice assistant for core vehicle and iPhone controls.",2026-02-08T14:59:10,somewhat-bullish,0.255864,,,,MLQ.ai,,2026-02-10T17:02:55.450612
https://www.theglobeandmail.com/investing/markets/stocks/IBM/pressreleases/133560/buy-4-cloud-computing-stocks-as-digital-transformation-gains-traction/,Buy 4 Cloud Computing Stocks as Digital Transformation Gains Traction,"This article highlights the increasing adoption of cloud computing due to its flexibility, scalability, and cost-effectiveness, driving digital transformation across various industries. It recommends four key cloud computing stocks: Alphabet (GOOGL), Microsoft (MSFT), IBM (IBM), and Arista Networks (ANET), detailing their strengths and contributions to the cloud market. The global cloud computing market is projected to reach $3,349.6 billion by 2033, underscoring significant investment opportunities.",2026-02-10T15:27:25,bullish,0.433489,,,,The Globe and Mail,,2026-02-10T17:02:56.719183
https://www.theglobeandmail.com/investing/markets/stocks/ANET/pressreleases/133560/buy-4-cloud-computing-stocks-as-digital-transformation-gains-traction/,Buy 4 Cloud Computing Stocks as Digital Transformation Gains Traction,"The article highlights the growing importance of cloud computing in digital transformation and identifies four key stocks for investors: Alphabet (GOOGL), Microsoft (MSFT), IBM (IBM), and Arista Networks (ANET). It details how cloud computing offers cost savings, flexibility, and enhanced productivity for businesses across various sectors, with the global market projected to reach $3,349.6 billion by 2033. The piece provides an overview of each company's cloud offerings and market position, making a case for their inclusion in investment portfolios.",2026-02-10T15:27:06,bullish,0.422396,,,,The Globe and Mail,,2026-02-10T17:02:56.719183
https://www.insidermonkey.com/blog/jim-cramer-on-microsoft-msft-i-think-they-need-to-explain-their-story-better-1692625/,Jim Cramer on Microsoft (MSFT): “I Think They Need to Explain Their Story Better”,"Jim Cramer commented on Microsoft's recent stock decline, attributing it to decelerating revenue growth in its Azure cloud unit and what he perceives as low demand for its Copilot AI platform. He noted that Microsoft's continued spending on AI infrastructure and the market's perception of OpenAI as a less reliable customer contributed to the stock's nearly 10% fall. Cramer believes Microsoft needs to better explain its narrative, though he finds the stock more enticing at 24 times earnings.",2026-02-10T14:58:41,somewhat-bearish,-0.182092,,,,Insider Monkey,,2026-02-10T17:02:56.719183
https://www.paloaltonetworks.com/perspectives/why-traditional-security-fails-in-the-age-of-non-deterministic-ai/,Why Traditional Security Fails in the Age of Non-Deterministic AI,"Traditional cybersecurity, built on deterministic models, is failing to protect against the non-deterministic nature of AI applications. AI's adaptive and evolving models create a constantly changing threat surface, rendering rule-based security tools ineffective and leading to a fragmented security posture with the adoption of numerous point tools. A unified platform approach, like Prisma AIRS, is necessary to discover, assess, and protect the entire AI ecosystem in real-time, enabling secure and rapid innovation.",2026-02-10T14:57:48,somewhat-bullish,0.190469,,,,Palo Alto Networks,,2026-02-10T17:02:56.719183
https://www.paloaltonetworks.com/perspectives/innovation-at-ai-speed-why-security-is-the-bedrock-of-brand-trust/,Innovation at AI Speed: Why Security is the Bedrock of Brand Trust,"The article emphasizes that security is crucial for building brand trust and enabling rapid innovation in the age of AI. It argues that while AI dramatically increases the speed of innovation, a secure foundation is essential to prevent this speed from becoming a liability. The author, Kelly Waldher, highlights how integrating security guardrails allows companies to scale oversight, maintain brand safety, and gain a competitive edge in the AI market, as demonstrated by Palo Alto Networks' ""Be a Genius"" campaign.",2026-02-10T14:57:47,somewhat-bullish,0.311026,,,,Palo Alto Networks,,2026-02-10T17:02:56.719183
https://www.investing.com/news/company-news/howmet-aerospace-stock-hits-alltime-high-at-22699-usd-93CH-4496952,Howmet Aerospace stock hits all-time high at 226.99 USD,"Howmet Aerospace (HWM) stock reached an all-time high of $226.99, closing at $227.49, surpassing its previous 52-week high. The company has shown a 76.06% return over the past year, holds a robust Piotroski Score of 9, and has a market capitalization of $90.5 billion. Recent strategic moves include announcing a quarterly dividend and the acquisition of Consolidated Aerospace Manufacturing for $1.8 billion, with analysts maintaining positive ratings and raising price targets.",2026-02-10T14:53:33,somewhat-bullish,0.23862,,,,Investing.com,,2026-02-10T17:02:56.719183
https://www.investing.com/news/stock-market-news/goldmans-solomon-says-aidriven-software-selloff-overdone-93CH-4497036,Goldman’s Solomon says AI-driven software selloff overdone,"Goldman Sachs CEO David Solomon stated that the recent selloff in software stocks due to AI competition concerns was an overreaction, noting that many companies will adapt successfully. He also expressed optimism about the U.S. economic outlook for the year, citing strong fiscal stimulus and deregulation as growth drivers, while acknowledging ongoing concerns about trade, inflation, and geopolitical tensions.",2026-02-10T14:51:28,somewhat-bullish,0.328651,,,,Investing.com,,2026-02-10T17:02:56.719183
https://www.stocktitan.net/news/HPE/new-research-finds-only-5-of-enterprises-are-fully-ready-for-the-lwv9wvpj71lh.html,"Most big companies race to revamp virtualization for AI, HPE finds","A new HPE survey reveals that over two-thirds of enterprises plan significant changes to their virtualization strategies within the next two years, primarily driven by the demands of AI, cost unpredictability, and performance needs rather than just licensing costs. Only 5% of companies are fully prepared for this ""Great Virtualization Reset."" The shift is towards flexible, hybrid operating models, with a strong emphasis on unified backup, cyber-recovery, cross-platform governance, and integrated AIOps as essential components for modern virtualization to support AI workloads.",2026-02-10T14:02:38,somewhat-bullish,0.1911,,,,Stock Titan,,2026-02-10T17:02:56.719183
https://www.marketbeat.com/instant-alerts/filing-ge-vernova-inc-gev-shares-purchased-by-wealthfront-advisers-llc-2026-02-10/,GE Vernova Inc. $GEV Shares Purchased by Wealthfront Advisers LLC,"Wealthfront Advisers LLC increased its holdings in GE Vernova Inc. (NYSE:GEV) by 4.1% in the third quarter, bringing its total to 34,468 shares valued at $21.19 million. Other institutional investors like Vanguard, State Street, and Invesco also significantly increased their stakes. Analysts maintain a ""Moderate Buy"" rating with an average price target of $788.24, following GE Vernova's strong Q4 earnings beat and increased dividend payout.",2026-02-10T13:45:21,bullish,0.366551,,,,MarketBeat,,2026-02-10T17:02:56.719183
https://www.openpr.com/news/4384694/security-analytics-market-growing-at-17-1-cagr-driven,"Security Analytics Market Growing at 17.1% CAGR, Driven","The Security Analytics Market is projected to grow at a 17.1% CAGR from 2024 to 2031, driven by increasing cyber threats and the adoption of AI/ML, cloud-native analytics, and solutions from key players like IBM, Splunk, and Microsoft. North America currently leads the market, while Asia-Pacific is the fastest-growing region. Recent developments highlight the convergence of AI/ML with SIEM/XDR, cloud-native solutions, and strategic acquisitions to enhance threat detection and response capabilities.",2026-02-10T12:57:49,bullish,0.415518,,,,openPR.com,,2026-02-10T17:02:56.720200
https://www.computerworld.com/article/4129552/gartner-european-spending-on-sovereign-cloud-iaas-to-nearly-double-in-2026.html,Gartner: European spending on sovereign cloud IaaS to nearly double in 2026,"European organizations are projected to nearly double their spending on sovereign cloud Infrastructure as a Service (IaaS) in 2026, reaching $12.6 billion, due to geopolitical tensions and a desire to reduce reliance on US hyperscalers. This trend, termed ""geopatriation,"" will see businesses moving existing workloads to local cloud providers, posing a challenge for hyperscalers who must adapt to avoid losing market share. While US-owned ""sovereign"" cloud services exist, their true sovereignty is questioned, suggesting partnerships with local providers might be a better approach for hyperscalers.",2026-02-10T12:50:08,neutral,-0.128341,,,,Computerworld,,2026-02-10T17:02:56.720200
http://markets.chroniclejournal.com/chroniclejournal/article/stockstory-2026-2-10-incyte-nasdaqincy-surprises-with-q4-cy2025-sales,Incyte (NASDAQ:INCY) Surprises With Q4 CY2025 Sales,"Incyte Corporation (NASDAQ: INCY) reported Q4 CY2025 revenue of $1.51 billion, significantly exceeding Wall Street's estimates by 11.4% and representing a 27.8% year-on-year growth. Despite the strong revenue performance, the company's non-GAAP profit of $1.80 per share missed analyst consensus estimates by 6.1%. Shares traded down 3.8% immediately after the report, indicating that investors were hoping for even stronger results, particularly concerning profitability.",2026-02-10T12:37:34,neutral,0.12219,,,,The Chronicle-Journal,,2026-02-10T17:02:56.720200
https://www.marketbeat.com/instant-alerts/filing-proshare-advisors-llc-has-8521-million-stake-in-marvell-technology-inc-mrvl-2026-02-10/,"ProShare Advisors LLC Has $85.21 Million Stake in Marvell Technology, Inc. $MRVL","ProShare Advisors LLC reduced its stake in Marvell Technology by 20.6% in Q3, now holding 1,013,545 shares valued at $85.21 million. Marvell Technology reported strong Q3 earnings, beating analyst estimates with $0.76 EPS and $2.07 billion in revenue, and analysts maintain a ""Moderate Buy"" rating with a $115.31 target price. The company also recently paid a quarterly dividend of $0.06 per share and saw an EVP sell 5,000 shares.",2026-02-10T11:59:09,neutral,0.131066,,,,MarketBeat,,2026-02-10T17:02:56.720200
https://www.marketbeat.com/instant-alerts/filing-oppenheimer-asset-management-inc-trims-stake-in-parker-hannifin-corporation-ph-2026-02-10/,Oppenheimer Asset Management Inc. Trims Stake in Parker-Hannifin Corporation $PH,"Oppenheimer Asset Management Inc. reduced its stake in Parker-Hannifin Corporation by 4.9% in the third quarter of 2025, selling 1,045 shares and retaining 20,132 shares valued at approximately $15.26 million. Despite insider selling activity totaling $9.65 million over the past 90 days, institutional investors hold 82.44% of the stock. Parker-Hannifin surpassed Q3 earnings expectations and announced a quarterly dividend of $1.80, maintaining a consensus ""Moderate Buy"" rating from analysts with a target price around $990.",2026-02-10T11:58:46,neutral,0.07504,,,,MarketBeat,,2026-02-10T17:02:56.720200
https://finviz.com/news/305302/da-davidson-thinks-amazoncom-amzn-is-losing-the-lead-heres-why,"DA Davidson Thinks Amazon.com (AMZN) is ""Losing the Lead"" - Here's Why","DA Davidson downgraded Amazon.com (AMZN) from Buy to Neutral and lowered its price target to $175, citing concerns that the company is losing its lead in cloud computing and lagging in the AI-driven retail landscape. The firm noted AWS's slower growth compared to competitors like Azure and Google Cloud, and suggested Amazon might need significant investment in AI to remain competitive. Despite a separate price target revision from Bank of America maintaining a Buy rating, DA Davidson believes Amazon faces strategic disadvantages without direct AI integrations.",2026-02-10T11:48:20,neutral,-0.033107,,,,Finviz,,2026-02-10T17:02:56.720200
https://www.uctoday.com/project-management/monday-com-q4-and-fy2025-earnings-revenue-tops-1-2-billion-as-ai-products-take-centre-stage/,Monday.com Q4 and FY2025 Earnings: Revenue Tops $1.2 Billion as AI Products Take Centre Stage,"Monday.com reported strong Q4 and FY2025 earnings with revenue topping $1.2 billion, driven by enterprise growth and the rapid adoption of its AI products. However, the company's conservative FY2026 guidance, projecting 18-19% growth below Wall Street expectations, caused its stock to drop. Monday.com is focusing on its AI platform, including Sidekick, Vibe, Agents, and Workflows, to shift from work management to work execution, targeting labor leverage and scaling output without increasing headcount.",2026-02-10T11:28:45,neutral,-0.086347,,,,UC Today,,2026-02-10T17:02:56.720200
https://www.marketbeat.com/instant-alerts/filing-hartline-investment-corp-sells-2339-shares-of-microsoft-corporation-msft-2026-02-10/,"Hartline Investment Corp Sells 2,339 Shares of Microsoft Corporation $MSFT","Hartline Investment Corp recently decreased its stake in Microsoft Corporation by 3.4%, selling 2,339 shares and retaining 65,819 shares valued at $34.09 million. Microsoft remains Hartline's fifth-largest holding, constituting approximately 3.5% of its portfolio. The sale comes amidst mixed investor sentiment regarding Microsoft, with strong earnings and AI monetization prospects balanced by concerns over significant AI capital expenditures and some analyst downgrades despite a generally positive ""Moderate Buy"" rating from Wall Street.",2026-02-10T09:42:25,neutral,0.051149,,,,MarketBeat,,2026-02-10T17:02:56.720200
https://www.insidermonkey.com/blog/below-expected-azure-growth-hurt-microsofts-msft-performance-in-q4-1692510/,Below-Expected Azure Growth Hurt Microsoft’s (MSFT) Performance in Q4,"Sustainable Growth Advisers (SGA) reported that Microsoft Corporation (NASDAQ:MSFT) was a detractor in Q4 2025 for its U.S. Large Cap Growth Strategy portfolio, despite a solid overall quarterly report. This was primarily due to Azure growth coming in slightly below expectations at 39% and weaker-than-expected guidance, attributed to supply constraints. While SGA acknowledges challenges like elevated capital expenditures and lackluster adoption of Copilot, it maintains an above-average weight position in Microsoft, confident in its long-term growth potential through strong pricing power, high switching costs, and leadership in cloud and AI.",2026-02-10T09:39:00,somewhat-bearish,-0.188783,,,,Insider Monkey,,2026-02-10T17:02:56.720200
https://www.theglobeandmail.com/investing/markets/markets-news/Tipranks/123649/new-buy-rating-for-palo-alto-networks-panw-the-technology-giant/,"New Buy Rating for Palo Alto Networks (PANW), the Technology Giant","Barclays analyst Saket Kalia has maintained a Buy rating on Palo Alto Networks (PANW) with a $200 price target. This rating comes despite mixed sentiment from other firms, including a recent downgrade from TipRanks – Google to a Hold. Palo Alto Networks reported quarterly revenue of $2.47 billion and a net profit of $334 million, but corporate insider sentiment is negative due to increased selling activity.",2026-02-10T09:02:48,neutral,0.112424,,,,The Globe and Mail,,2026-02-10T17:02:56.720200
https://www.marketbeat.com/instant-alerts/filing-occidental-asset-management-llc-has-2925-million-holdings-in-microsoft-corporation-msft-2026-02-10/,Occidental Asset Management LLC Has $29.25 Million Holdings in Microsoft Corporation $MSFT,"Occidental Asset Management LLC increased its stake in Microsoft Corporation by 7.7% in the third quarter, bringing their total holdings to 56,474 shares valued at $29.25 million. Microsoft represents 3.7% of their investment portfolio. Other institutional investors like Norges Bank, Nuveen LLC, and Vanguard Group Inc. also significantly altered their positions in Microsoft.",2026-02-10T08:36:37,neutral,0.100628,,,,MarketBeat,,2026-02-10T17:02:56.720200
https://ng.investing.com/news/company-news/southwest-gas-stock-hits-52week-high-at-8326-usd-93CH-2331542,Southwest Gas stock hits 52-week high at 83.26 USD By Investing.com,"Southwest Gas Holdings Inc. (SWX) has reached a 52-week high of $83.26, reflecting a 9.01% increase over the past year and strong investor confidence. This performance is supported by recent announcements including a quarterly cash dividend of $0.62 per share, the appointment of Justin S. Forsberg as CFO, and an increased price target of $97.00 from Jefferies. These developments highlight the company's resilience and growth potential in the energy sector amidst market fluctuations.",2026-02-10T08:28:36,somewhat-bullish,0.295785,,,,Investing.com Nigeria,,2026-02-10T17:02:56.720200
https://www.marketwatch.com/story/microsoft-and-oracle-may-be-bargain-stocks-according-to-this-analysis-57116fc3?gaa_at=eafs&gaa_n=AWEtsqcV3dX-mmyRHfil60xLIwN7MaVDZ4D7BfTMTxz_dn6pFixtm0Bx5-0u&gaa_ts=698b3537&gaa_sig=05t9kHDmWO9yhv5K5Q5qojhs84y-aAx_Scpsm0j4uZhtYVgDhTEMMWBCodAWhpo2FyF6b0fgxfoXvskqnuWZ4Q%3D%3D,"Microsoft and Oracle may be bargain stocks, according to this analysis","MarketWatch analysis suggests that Microsoft and Oracle stocks might be undervalued bargains. Both companies are projected to have significantly higher revenue growth rates than the S&P 500, yet their shares are trading at attractive price/earnings multiples following recent pullbacks. This situation creates a buying opportunity for investors in the software sector.",2026-02-10T08:15:00,bullish,0.457055,,,,MarketWatch,,2026-02-10T17:02:56.720200
https://siliconangle.com/2026/02/10/oracle-adds-40-agents-fusion-cloud-suite/,Oracle adds more than 40 agents to Fusion Cloud suite,"Oracle has introduced over 40 new prebuilt artificial intelligence agents into its Fusion Cloud Applications suite, covering marketing, sales, service, and supply chain functions. These agents, running on Oracle Cloud Infrastructure, are designed to automate and transform business processes, providing insights and taking actions with minimal human intervention. Customers can also use Oracle AI Agent Studio to create custom agents.",2026-02-10T08:03:43,somewhat-bullish,0.186757,,,,SiliconANGLE,,2026-02-10T17:02:56.720200
https://finviz.com/news/305333/ibm-introduces-autonomous-storage-with-new-flashsystem-portfolio-powered-by-agentic-ai,IBM Introduces Autonomous Storage with New FlashSystem Portfolio Powered by Agentic AI,"IBM has launched the next generation of its FlashSystem portfolio, featuring agentic AI to usher in an era of autonomous storage. These new systems, including FlashSystem 5600, 7600, and 9600, significantly reduce manual storage management efforts by up to 90% and offer up to 40% greater data efficiency. A new fifth-generation FlashCore Module is engineered for real-time ransomware detection within one minute, enhanced resiliency, and data management, transforming storage into an intelligent, always-on layer.",2026-02-10T07:00:00,neutral,0.136753,,,,Finviz,,2026-02-10T17:02:56.720200
https://finviz.com/news/305283/melius-downgrades-microsoft-msft-to-hold-flags-ai-capex-and-cash-flow-risks,"Melius Downgrades Microsoft (MSFT) to Hold, Flags AI Capex and Cash Flow Risks","Melius analyst Ben Reitzes downgraded Microsoft (MSFT) from Buy to Hold with a $430 price target, citing concerns about AI-related capital expenditure and cash flow risks. The analyst believes Microsoft's 365 business faces threats from AI, requiring increased spending to compete with Amazon and Google, which could further impact free cash flow. Additionally, Melius noted the slow progress of Microsoft's AI assistant, Copilot, suggesting it may struggle against competitors and affect growth and margins in the Productivity segment, despite valuation concerns related to revised free cash flow estimates.",2026-02-10T06:36:00,neutral,-0.085355,,,,Finviz,,2026-02-10T17:02:56.720200
https://eand.co/microsoft-stock-rises-3-buts-trades-cheaper-than-ibm,Microsoft Stock Rises 3% Buts Trades Cheaper Than IBM,"For the first time in over a decade, Microsoft (MSFT) is trading at a lower forward price-to-earnings ratio than IBM (IBM), indicating a significant shift in how investors view the AI market. While Microsoft's substantial capital expenditure for AI infrastructure has led to a valuation compression, IBM's successful pivot to a software-centric and consulting-driven model has boosted its market credibility. This inversion highlights a broader market evolution where investors are increasingly prioritizing tangible ROI and capital discipline over pure enthusiasm in the AI sector.",2026-02-10T05:08:58,somewhat-bullish,0.184819,,,,Eudaimonia and Co,,2026-02-10T17:02:56.720200
https://www.cdrecycler.com/news/century-aluminum-smelter-kentucky-land-sale-terawulf-data-center/,Century Aluminum Kentucky smelter site to host data center,"Century Aluminum has sold its former Hawesville, Kentucky smelter site to TeraWulf Inc., which plans to redevelop it into a data center for high-performance computing and AI workloads. Century will retain a non-controlling minority equity stake in the project. This move follows other significant investments by Century Aluminum in the US, including expansions and new smelter constructions, emphasizing its commitment to domestic primary aluminum production.",2026-02-10T04:29:58,somewhat-bullish,0.31734,,,,Construction & Demolition Recycling,,2026-02-10T17:02:56.720200
https://finviz.com/news/305169/hubspot-hubs-q4-earnings-what-to-expect,HubSpot (HUBS) Q4 Earnings: What To Expect,"HubSpot (HUBS) is expected to report its Q4 earnings on Wednesday, with analysts forecasting an 18% year-on-year revenue growth to $829.9 million and adjusted earnings of $2.99 per share. The company has a strong history of beating revenue estimates, and peer results from ZoomInfo and LiveRamp offer mixed insights into the sales and marketing software segment. Despite a general downturn in sales and marketing software stocks, HubSpot's average analyst price target remains significantly higher than its current share price.",2026-02-10T04:00:13,neutral,0.118105,,,,Finviz,,2026-02-10T17:02:56.720200
https://simplywall.st/stocks/us/software/nasdaq-rdwr/radware/news/radwares-new-agentic-ai-protection-platform-might-change-the,Radware’s New Agentic AI Protection Platform Might Change The Case For Investing In Radware (RDWR),"Radware recently launched its Agentic AI Protection Solution, designed to provide real-time behavioral defenses against agent-specific AI risks. This new platform aims to strengthen Radware's position in AI security and address vulnerabilities across various AI platforms. While the new offering might boost Radware's relevance with large customers, its immediate effect on financial performance and its ability to justify the company's valuation remain key considerations for investors.",2026-02-10T03:29:48,neutral,0.14671,,,,Simply Wall Street,,2026-02-10T17:02:56.720200
https://finviz.com/news/305137/cognex-cgnx-reports-q4-everything-you-need-to-know-ahead-of-earnings,Cognex (CGNX) Reports Q4: Everything You Need To Know Ahead Of Earnings,"Cognex (CGNX) is set to report its Q4 earnings after market hours, with analysts expecting a 4.2% year-on-year revenue growth to $239.4 million and adjusted earnings of $0.22 per share. The company has a history of beating revenue estimates and its stock is up 10.9% over the last month, outperforming the broader tech hardware & electronics segment. Investors will be watching for performance against analysts' reconfirmed estimates given the recent market volatility.",2026-02-10T02:58:43,somewhat-bullish,0.296957,,,,Finviz,,2026-02-10T17:02:56.720200
https://www.marketbeat.com/instant-alerts/freeport-mcmoran-nysefcx-stock-price-up-49-time-to-buy-2026-02-09/,Freeport-McMoRan (NYSE:FCX) Stock Price Up 4.9% - Time to Buy?,"Freeport-McMoRan (NYSE:FCX) saw its stock price jump 4.9% to $63.65 on Monday, following a quarterly earnings beat with EPS of $0.47 and revenue of $5.63 billion. Several analysts have raised their price targets for the copper and gold producer, contributing to a ""Moderate Buy"" consensus rating from MarketBeat. Despite a recent dividend cut to $0.075 per quarter and some insider selling, institutional investors hold a significant 80.77% stake in the company.",2026-02-10T02:24:30,somewhat-bullish,0.207941,,,,MarketBeat,,2026-02-10T17:02:56.720200
https://www.marketbeat.com/instant-alerts/microsoft-nasdaqmsft-shares-up-32-whats-next-2026-02-09/,Microsoft (NASDAQ:MSFT) Shares Up 3.2% - What's Next?,"Microsoft (NASDAQ:MSFT) shares rose 3.2% to $414 on Monday, driven by bullish analyst commentary and AI-related catalysts such as disclosing paying Copilot customers and a key AI hire. The company reported strong quarterly earnings, beating expectations with $4.14 EPS and $81.27 billion in revenue, and announced a $0.91 quarterly dividend. Despite some analyst downgrades due to AI capital expenditure concerns, the consensus remains a ""Moderate Buy"" with an average target price of around $592.",2026-02-10T01:57:46,somewhat-bullish,0.258169,,,,MarketBeat,,2026-02-10T17:02:56.720200
https://simplywall.st/stocks/us/software/nasdaq-panw/palo-alto-networks/news/palo-alto-networks-ai-partner-shift-highlights-platform-grow,Palo Alto Networks AI Partner Shift Highlights Platform Growth And Valuation Gap,"Palo Alto Networks has revamped its NextWave Partner Program, shifting focus to AI-driven security outcomes and platformization to incentivize technical expertise and high-margin services over point product sales. This move aims to deepen its role in customer environments and accelerate growth through its partner ecosystem in the AI era. Investors should monitor the adaptation of partners to this new model, its impact on recurring platform revenue, and the company's financial metrics such as profit margins and P/E ratio.",2026-02-10T00:47:30,somewhat-bullish,0.168691,,,,Simply Wall Street,,2026-02-10T17:02:56.720200
https://www.microsoft.com/en/customers/story/26053-puerto-rico-department-of-education-microsoft-365-copilot,Puerto Rico transforms education with Microsoft 365 Copilot,"Puerto Rico's Department of Education has implemented Microsoft 365 Copilot to revolutionize its education system, serving over 230,000 students and 20,000 educators. This initiative addresses the need for personalized learning, streamlined administration, and enhanced security, especially post-pandemic. Copilot's AI capabilities are now used to tailor activities for diverse student needs, improve curriculum planning, and free up teachers' time for more impactful interactions, leading to early improvements in standardized test scores and a more innovation-friendly school culture.",2026-02-10T00:28:44,bullish,0.471544,,,,Microsoft,,2026-02-10T17:02:56.720200
https://www.marketbeat.com/instant-alerts/james-abernethy-sells-1000-shares-of-peoples-bancorp-of-north-carolina-nasdaqpebk-stock-2026-02-09/,"James Abernethy Sells 1,000 Shares of Peoples Bancorp of North Carolina (NASDAQ:PEBK) Stock","Director James Abernethy sold 1,000 shares of Peoples Bancorp of North Carolina (NASDAQ:PEBK) on February 9, 2026, for a total of $38,340, reducing his stake by 1.36%. The company has a consensus ""Buy"" rating from analysts and recently announced an annual dividend of $0.17 per share, yielding 46.0%. PEBK was trading flat at $38.61 with a market capitalization of $210.81 million.",2026-02-09T22:59:06,somewhat-bullish,0.184394,,,,MarketBeat,,2026-02-10T17:02:56.720200
https://www.sahmcapital.com/news/content/how-higher-2025-revenue-and-legal-leadership-change-at-brown-brown-bro-has-changed-its-investment-story-2026-02-08,How Higher 2025 Revenue And Legal Leadership Change At Brown & Brown (BRO) Has Changed Its Investment Story,"Brown & Brown (BRO) recently reported increased full-year 2025 revenue of US$5.90 billion and net income of US$1.05 billion, though earnings per share declined slightly. Concurrently, the company announced the passing of its Chief Legal Officer, Robert Mathis, and the appointment of Eileen Akerson as interim CLO. This dual development prompts an examination of how revenue growth and leadership transition influence the investment narrative for Brown & Brown, especially concerning its ability to rebuild EPS growth and improve return on equity amidst existing financial pressures.",2026-02-09T22:58:15,neutral,-0.080426,,,,Sahm,,2026-02-10T17:02:56.720200
https://www.webpronews.com/toyotas-secret-weapon-inside-fluorite-the-automakers-surprising-leap-into-open-source-game-engine-development/,"Toyota's Secret Weapon: Inside Fluorite, the Automaker's Surprising Leap Into Open-Source Game Engine Development","Toyota Motor Corporation is developing Fluorite, an open-source game engine built using C++ and Vulkan, for real-time 3D simulation, automotive visualization, and software-defined vehicle development. This move signals Toyota's strategic investment in controlling its own rendering stack, attracting software talent, and positioning itself within the evolving automotive industry's focus on software. Fluorite has the potential to become a foundational tool for the broader automotive supply chain if it can overcome the significant challenges of game engine development and cultural integration within Toyota.",2026-02-09T22:21:44,somewhat-bullish,0.178128,,,,WebProNews,,2026-02-10T17:02:56.720200
https://riverjournalonline.com/business/freedom-holding-corp-eyes-u-s-debt-market-to-fund-telecom-and-data-center-expansion/289090/,Freedom Holding Corp. Eyes U.S. Debt Market to Fund Telecom and Data Center Expansion,"Freedom Holding Corp., led by Kazakhstani billionaire Timur Turlov, is considering entering the U.S. debt market to raise $300-500 million for expanding its telecom infrastructure and building data centers. This move aims to fund large-scale investment in digital infrastructure to provide cloud services to major tech companies, government institutions, and private businesses, shifting the group's strategy towards a more capital-intensive, infrastructure-based business model. Turlov emphasizes the importance of building long-term relationships with U.S. investors and the strategic integration into the global capital market, while also exploring international expansion for its Superapp.",2026-02-09T21:59:18,somewhat-bullish,0.245426,,,,River Journal Online,,2026-02-10T17:02:56.720200
